Id,Country,County,City,Name,Latitude,Longitude,Rating,UserRatingsTotal,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,Mountains,Hills,Plains,Plateaus,Valleys,GlacialFields,Deltas,Canyons,Beaches,NatureSpots, StunningViews,Lakes,Parks,IconicCities,Farms,Castles,HistoricalHomes ,BoatRides,LakefrontAreas,SwimmingAreas,Caves,Playgrounds
1089,Romania,Brăila,Brăila,"Parc Obor ""Dinamo""",45.2666643,27.9520422,3.9,95,1,6,22,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1090,Romania,Brăila,No data,Plaja lipoveneasca -picnic,45.3193276,27.9996282,4.3,27,0,1,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1091,Romania,Brăila,Siliștea,Parc,45.31013369999999,27.8349707,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1092,Romania,Brăila,Brăila,Faleza,45.2617914,27.9698745,4.3,3228,5,66,402,1236,1519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1093,Romania,Brăila,Brăila,Caporalul Mușat,45.25199610000001,27.954062,4.2,349,1,10,53,139,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,Romania,Brăila,Brăila,Grădina Publică/Grădina Mare Brăila,45.27464,27.9772332,4.5,2618,1,21,191,859,1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Romania,Galați,Galați,Parc,45.42657989999999,28.0157412,4.1,7,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1096,Romania,București,București,Dog Park,44.4316338,26.0907523,4.3,154,0,3,19,59,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1097,Romania,București,București,Dog park,44.4430154,26.1036209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1098,Romania,București,București,Dog Park Carol,44.40953809999999,26.0972778,4.2,36,0,1,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1099,Romania,București,București,Dog Space,44.4581981,26.083384,4.5,15,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100,Romania,București,București,Dog Park Toporași,44.3879698,26.091906,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,Romania,Bucharest,Bucharest,Parc pentru câini,44.4688851,26.1389607,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1102,Romania,Bucharest,Bucharest,Dog park,44.418676,26.0944917,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1103,Romania,Bucharest,Bucharest,Parc pentru câini,44.4902555,26.0339442,4.3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1104,Romania,București,București,Parc caini,44.464544,26.0760039,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1105,Romania,Bucharest,Bucharest,Parc pentru câini,44.423908,26.1803864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1106,Romania,București,București,Dog Park intrarea Târgu Frumos,44.3918832,26.0969707,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1107,Romania,București,București,Dog park 2 - Plumbuita Park,44.4652302,26.1352254,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,Romania,București,București,Parc pentru caini,44.4259014,26.0480711,5.0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,Romania,București,București,Dog Park NICULITEI,44.3827548,26.1216376,3.5,11,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1111,Romania,București,București,"Parcul ""La Vegetatie""",44.4234155,26.0708081,4.7,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1112,Romania,Bucharest,Bucharest,Kiseleff Park,44.4576517,26.0836661,4.5,11278,5,91,822,3700,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1113,Romania,Bucharest,Bucharest,Parc,44.4420046,26.03453309999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1114,Romania,Bucharest,Bucharest,Izvor Park,44.4318548,26.0874508,4.3,18081,30,367,2254,6923,8506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Romania,București,București,Union Park,44.42762580000001,26.1024395,4.4,14547,13,195,1428,5234,7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1116,Romania,Bucharest,Bucharest,Street Workout,44.4028532,26.1087023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1117,Romania,București,București,Park,44.43532700000001,26.08415,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Romania,București,București,Parcul,44.4079347,26.0532903,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Romania,București,București,Eroilor Park,44.434725,26.0751854,4.2,7406,20,214,1124,2950,3097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1120,Romania,București,București,Campus Politehnica,44.4441253,26.0540023,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,Romania,Bucharest,Bucharest,Duck Garden,44.4040429,26.1076915,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1122,Romania,Bucharest,Bucharest,Vitan Park,44.4267674,26.1025384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Romania,București,București,Parcul cu roată,44.4222467,26.1137878,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1124,Romania,Bucharest,Bucharest,Drumul Taberei Park,44.4200644,26.0322107,4.5,20722,9,168,1511,6798,12236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Romania,București,București,Tineretului Park,44.4078713,26.105064,4.5,34684,16,281,2528,11378,20481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Romania,București,București,Cuza Park,44.45091619999999,26.0763716,4.2,140,0,4,21,56,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,Romania,Bucharest,Bucharest,Parcul Ateneului,44.4409774,26.0966793,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1128,Romania,București,București,Park at Strada Pitar Mos and Strada Jules Michelet,44.4440328,26.1008918,4.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1129,Romania,București,București,Parcul Moroi,44.46411349999999,26.0740395,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,Romania,Buzău,Buzău,Crang Park,45.1477507,26.8034703,4.5,7147,3,58,521,2345,4220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1131,Romania,Buzău,Buzău,"Park ""Marghiloman"" Buzau",45.1469822,26.8449677,4.4,2715,2,36,266,977,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1132,Romania,Buzău County,Buzău,Adventure Park Buzau,45.14563999999999,26.7990456,4.4,665,1,9,65,239,351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,Romania,Buzău County,Buzău,Parcul Tineretului Buzau,45.1622133,26.832475,4.5,793,0,6,58,260,468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,Romania,Buzău County,Buzău,Parc 4,45.1599541,26.8213617,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,Romania,Buzău County,Buzău,"Parcul ""Vasile Voiculescu""",45.15411829999999,26.8205207,4.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,Romania,Buzău,Buzău,PARCUL SOFIA REAL,45.15114969999999,26.8049207,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Romania,Buzău,Buzău,Parcul Bulevardul Bălcescu,45.1484119,26.806901,4.4,42,0,1,4,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1138,Romania,Buzău County,Buzău,Parcul Iazul Morilor,45.1603862,26.8215355,4.0,31,0,2,6,13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1139,Romania,Buzău,Buzău,"Sfinții ""Martiri Brâncoveni """,45.157,26.7911115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1140,Romania,Buzău County,Buzău,"Sfinții "" Martiri Brâncoveni """,45.15467719999999,26.8177694,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,Romania,Buzău,Buzău,Lac Tineret,45.1618185,26.8322188,3.9,8,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1142,Romania,Buzău,Buzău,Undeva-n Balcani,45.133598,26.8100016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,Romania,Buzău County,Buzău,Casa pădurarilor/Ocolul Silvic Județul Buzau,45.1495106,26.8031142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Romania,Buzău County,Buzău,Orășelul Copiilor,45.1465721,26.8005592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,Romania,Buzău,Buzău,Târgul De Crăciun,45.1511353,26.8115559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1146,Romania,Buzău County,Râmnicu Sărat,Central Park,45.37910470000001,27.04720369999999,4.3,176,0,4,22,67,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,Romania,Buzău County,Berca,Central Park,45.283333,26.683333,4.5,58,0,0,4,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1148,Romania,Buzău County,Sărata-Monteoru,Parc - atracție turistică,45.14865179999999,26.63431539999999,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,Romania,Buzău County,Râmnicu Sărat,Park,45.3737891,27.0550951,4.6,24,0,0,1,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1150,Romania,Caraș-Severin,Reșița,Parc Muzeul CFR,45.31211129999999,21.8779346,4.6,1217,0,5,61,349,802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,Romania,Caraș-Severin,Reșița,Părculețul copacii cu lalele,45.3045976,21.879133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,Romania,Caraș-Severin County,Doman,La Arșiță,45.27581,21.9156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,Romania,Caraș-Severin,Bocșa,Parc Centru,45.3796848,21.7738832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154,Romania,Caraș-Severin,Reșița,Parcul Copilului,45.3287956,21.87442399999999,4.4,912,1,12,89,328,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1155,Romania,Caraș-Severin,Reșița,Parcul Tricolorului,45.3258041,21.8777993,4.2,1629,4,47,247,649,681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Romania,Caraș-Severin County,Reșița,Belvedere Resita UCMR,45.3049703,21.8821033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1157,Romania,Caraș-Severin,Reșița,Parcul Intim,45.3165235,21.8773446,4.1,289,1,11,52,118,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1158,Romania,Caraș-Severin,No data,Outdoor Wood Sculptures Park near Gărâna-Wolfsberg,45.2223337,22.0822186,3.8,4,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Romania,Caraș-Severin County,Bratova,Sergiu's Ranch,45.326468,21.9358158,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,Romania,Caraș-Severin County,Carașova,Vf. Bucitu Belvedere,45.2532438,21.8718661,4.5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161,Romania,Caraș-Severin,Bocșa,Parc Cartier M.F.A.,45.3782889,21.7260707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,Romania,Caraș-Severin,Reșița,Poiana la Pruni,45.289373,21.8794932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1163,Romania,Caraș-Severin County,No data,Semenic - Cheile Carasului National Park,45.1563939,21.961281,4.6,1957,0,8,98,561,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1164,Romania,Caraș-Severin,Oravița,Parc memorial,45.04079459999999,21.6833706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1165,Romania,Caraș-Severin County,Oravița,Parc Dragalina,45.0360496,21.7115657,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
